#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321ABECE0
#Date Time: 2024-11-29 08:55:14.451
#Sample rate: 5000Hz
#Samples: 20809
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.85 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: -3 V Attenuation: 1 X
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: Rdy
#Voltage: -1 V

Time (s),Channel 1 (V)
2.8834,2.723896463809703
2.8836,2.7211713556971
2.8838,2.718786886098573
2.884,2.727984125978606
2.8842,2.730027957063058
2.8844,2.732753065175661
2.8846,2.735137534774188
2.8848,2.736500088830489
2.885,2.737522004372715
2.8852,2.738203281400866
2.8854,2.738203281400866
2.8856,2.73786264288679
2.8858,2.73718136585864
2.886,2.736840727344565
2.8862,2.736840727344565
2.8864,2.736840727344565
2.8866,2.736500088830489
2.8868,2.736159450316414
2.887,2.735818811802338
2.8872,2.735818811802338
2.8874,2.735137534774188
2.8876,2.735137534774188
2.8878,2.734456257746038
2.888,2.734456257746038
2.8882,2.734115619231962
2.8884,2.733774980717887
2.8886,2.733434342203811
2.8888,2.733093703689736
2.889,2.733093703689736
2.8892,2.732753065175661
2.8894,2.733093703689736
2.8896,2.732753065175661
2.8898,2.732412426661585
2.89,2.73207178814751
2.8902,2.73207178814751
2.8904,2.73207178814751
2.8906,2.731731149633435
2.8908,2.731390511119359
2.891,2.731731149633435
2.8912,2.731731149633435
2.8914,2.731731149633435
2.8916,2.731049872605285
2.8918,2.731731149633435
2.892,2.73207178814751
2.8922,2.732412426661585
2.8924,2.732412426661585
2.8926,2.732412426661585
2.8928,2.732412426661585
2.893,2.731731149633435
2.8932,2.731731149633435
2.8934,2.730709234091209
2.8936,2.731049872605285
2.8938,2.744675413168296
2.894,2.745356690196447
2.8942,2.745697328710523
2.8944,2.746378605738673
2.8946,2.746719244252748
2.8948,2.746719244252748
2.895,2.749784990879426
2.8952,2.752169460477953
2.8954,2.751828821963878
2.8956,2.751828821963878
2.8958,2.751147544935727
2.896,2.751147544935727
2.8962,2.751147544935727
2.8964,2.751147544935727
2.8966,2.750806906421652
2.8968,2.750806906421652
2.897,2.750466267907577
2.8972,2.750466267907577
2.8974,2.750466267907577
2.8976,2.750125629393501
2.8978,2.749444352365351
2.898,2.749444352365351
2.8982,2.749103713851276
2.8984,2.749103713851276
2.8986,2.7487630753372
2.8988,2.748422436823125
